time,rho_core,rho_sample,delta_rho
37.680000,1.00786093,0.98928668,1.34956234e-02
37.690000,1.00786890,0.98929118,1.34851187e-02
37.700000,1.00787724,0.98929584,1.34750016e-02
37.710000,1.00788595,0.98930065,1.34652516e-02
37.720000,1.00789498,0.98930556,1.34558267e-02
37.730000,1.00790424,0.98931052,1.34466493e-02
37.740000,1.00791362,0.98931545,1.34376008e-02
37.750000,1.00792298,0.98932027,1.34285288e-02
37.760000,1.00793213,0.98932490,1.34192671e-02
37.770000,1.00794094,0.98932928,1.34096638e-02
37.780000,1.00794929,0.98933340,1.33996128e-02
37.790000,1.00795715,0.98933728,1.33890792e-02
37.800000,1.00796457,0.98934096,1.33781135e-02
37.810000,1.00797169,0.98934453,1.33668495e-02
37.820000,1.00797869,0.98934807,1.33554849e-02
37.830000,1.00798582,0.98935169,1.33442493e-02
37.840000,1.00799329,0.98935544,1.33333638e-02
37.850000,1.00800128,0.98935936,1.33230025e-02
37.860000,1.00800988,0.98936346,1.33132616e-02
37.870000,1.00801909,0.98936769,1.33041433e-02
37.880000,1.00802883,0.98937201,1.32955565e-02
37.890000,1.00803892,0.98937635,1.32873329e-02
37.900000,1.00804915,0.98938068,1.32792549e-02
37.910000,1.00805928,0.98938497,1.32710887e-02
37.920000,1.00806910,0.98938923,1.32626171e-02
37.930000,1.00807844,0.98939352,1.32536660e-02
37.940000,1.00808717,0.98939791,1.32441218e-02
37.950000,1.00809526,0.98940249,1.32339394e-02
37.960000,1.00810272,0.98940733,1.32231415e-02
37.970000,1.00810965,0.98941251,1.32118117e-02
37.980000,1.00811616,0.98941804,1.32000845e-02
37.990000,1.00812245,0.98942390,1.31881330e-02
38.000000,1.00812871,0.98943002,1.31761562e-02
38.010000,1.00813514,0.98943629,1.31643640e-02
38.020000,1.00814195,0.98944258,1.31529613e-02
38.030000,1.00814932,0.98944877,1.31421288e-02
38.040000,1.00815740,0.98945472,1.31320039e-02
38.050000,1.00816625,0.98946036,1.31226617e-02
38.060000,1.00817587,0.98946565,1.31141023e-02
38.070000,1.00818619,0.98947058,1.31062456e-02
38.080000,1.00819705,0.98947520,1.30989388e-02
38.090000,1.00820825,0.98947960,1.30919751e-02
38.100000,1.00821955,0.98948386,1.30851244e-02
38.110000,1.00823074,0.98948807,1.30781683e-02
38.120000,1.00824164,0.98949233,1.30709356e-02
38.130000,1.00825216,0.98949670,1.30633289e-02
38.140000,1.00826229,0.98950121,1.30553386e-02
38.150000,1.00827211,0.98950589,1.30470385e-02
38.160000,1.00828174,0.98951074,1.30385666e-02
38.170000,1.00829137,0.98951575,1.30300929e-02
38.180000,1.00830115,0.98952091,1.30217823e-02
38.190000,1.00831121,0.98952620,1.30137618e-02
38.200000,1.00832162,0.98953162,1.30060970e-02
38.210000,1.00833237,0.98953715,1.29987861e-02
38.220000,1.00834342,0.98954278,1.29917683e-02
38.230000,1.00835465,0.98954847,1.29849463e-02
38.240000,1.00836596,0.98955420,1.29782155e-02
38.250000,1.00837727,0.98955993,1.29714909e-02
38.260000,1.00838853,0.98956563,1.29647266e-02
38.270000,1.00839975,0.98957126,1.29579210e-02
38.280000,1.00841095,0.98957682,1.29511080e-02
38.290000,1.00842218,0.98958231,1.29443368e-02
38.300000,1.00843349,0.98958775,1.29376468e-02
38.310000,1.00844488,0.98959317,1.29310447e-02
38.320000,1.00845630,0.98959861,1.29244919e-02
38.330000,1.00846769,0.98960410,1.29179051e-02
38.340000,1.00847892,0.98960964,1.29111723e-02
38.350000,1.00848989,0.98961523,1.29041803e-02
38.360000,1.00850051,0.98962086,1.28968455e-02
38.370000,1.00851075,0.98962648,1.28891432e-02
38.380000,1.00852066,0.98963206,1.28811249e-02
38.390000,1.00853039,0.98963758,1.28729193e-02
38.400000,1.00854010,0.98964305,1.28647171e-02
38.410000,1.00855004,0.98964851,1.28567408e-02
38.420000,1.00856041,0.98965402,1.28492063e-02
38.430000,1.00857138,0.98965966,1.28422845e-02
38.440000,1.00858306,0.98966551,1.28360714e-02
38.450000,1.00859544,0.98967162,1.28305709e-02
38.460000,1.00860844,0.98967802,1.28256963e-02
38.470000,1.00862189,0.98968466,1.28212859e-02
38.480000,1.00863560,0.98969146,1.28171318e-02
38.490000,1.00864933,0.98969831,1.28130139e-02
38.500000,1.00866289,0.98970506,1.28087327e-02
38.510000,1.00867613,0.98971158,1.28041348e-02
38.520000,1.00868895,0.98971775,1.27991281e-02
38.530000,1.00870132,0.98972353,1.27936845e-02
38.540000,1.00871328,0.98972892,1.27878325e-02
38.550000,1.00872490,0.98973398,1.27816427e-02
38.560000,1.00873626,0.98973884,1.27752100e-02
38.570000,1.00874747,0.98974364,1.27686366e-02
38.580000,1.00875864,0.98974854,1.27620179e-02
38.590000,1.00876982,0.98975366,1.27554336e-02
38.600000,1.00878110,0.98975911,1.27489431e-02
38.610000,1.00879250,0.98976492,1.27425839e-02
38.620000,1.00880403,0.98977111,1.27363725e-02
38.630000,1.00881571,0.98977764,1.27303059e-02
38.640000,1.00882750,0.98978442,1.27243628e-02
38.650000,1.00883937,0.98979138,1.27185058e-02
38.660000,1.00885127,0.98979842,1.27126836e-02
38.670000,1.00886313,0.98980549,1.27068351e-02
38.680000,1.00887489,0.98981251,1.27008952e-02
38.690000,1.00888650,0.98981947,1.26948032e-02
38.700000,1.00889789,0.98982635,1.26885118e-02
38.710000,1.00890906,0.98983315,1.26819972e-02
38.720000,1.00892000,0.98983990,1.26752670e-02
38.730000,1.00893077,0.98984661,1.26683662e-02
38.740000,1.00894143,0.98985332,1.26613781e-02
38.750000,1.00895213,0.98986007,1.26544203e-02
38.760000,1.00896298,0.98986687,1.26476355e-02
38.770000,1.00897416,0.98987375,1.26411785e-02
38.780000,1.00898581,0.98988072,1.26351985e-02
38.790000,1.00899805,0.98988779,1.26298215e-02
38.800000,1.00901097,0.98989494,1.26251328e-02
38.810000,1.00902460,0.98990215,1.26211633e-02
38.820000,1.00903892,0.98990938,1.26178810e-02
38.830000,1.00905382,0.98991661,1.26151901e-02
38.840000,1.00906914,0.98992381,1.26129386e-02
38.850000,1.00908471,0.98993094,1.26109334e-02
38.860000,1.00910031,0.98993800,1.26089636e-02
38.870000,1.00911573,0.98994500,1.26068269e-02
38.880000,1.00913081,0.98995196,1.26043577e-02
38.890000,1.00914544,0.98995890,1.26014512e-02
38.900000,1.00915961,0.98996586,1.25980811e-02
38.910000,1.00917336,0.98997287,1.25943054e-02
38.920000,1.00918683,0.98997997,1.25902609e-02
38.930000,1.00920023,0.98998716,1.25861453e-02
38.940000,1.00921377,0.98999444,1.25821889e-02
38.950000,1.00922770,0.99000181,1.25786214e-02
38.960000,1.00924221,0.99000923,1.25756371e-02
38.970000,1.00925742,0.99001668,1.25733653e-02
38.980000,1.00927337,0.99002413,1.25718501e-02
38.990000,1.00929003,0.99003154,1.25710425e-02
39.000000,1.00930725,0.99003891,1.25708071e-02
39.010000,1.00932484,0.99004622,1.25709409e-02
39.020000,1.00934254,0.99005346,1.25712017e-02
39.030000,1.00936011,0.99006064,1.25713413e-02
39.040000,1.00937734,0.99006776,1.25711390e-02
39.050000,1.00939405,0.99007484,1.25704287e-02
39.060000,1.00941015,0.99008191,1.25691172e-02
39.070000,1.00942562,0.99008899,1.25671910e-02
39.080000,1.00944054,0.99009612,1.25647103e-02
39.090000,1.00945501,0.99010332,1.25617931e-02
39.100000,1.00946919,0.99011061,1.25585918e-02
39.110000,1.00948324,0.99011802,1.25552658e-02
39.120000,1.00949729,0.99012555,1.25519555e-02
39.130000,1.00951146,0.99013320,1.25487613e-02
39.140000,1.00952578,0.99014094,1.25457298e-02
39.150000,1.00954024,0.99014873,1.25428511e-02
39.160000,1.00955479,0.99015655,1.25400653e-02
39.170000,1.00956933,0.99016435,1.25372774e-02
39.180000,1.00958375,0.99017210,1.25343786e-02
39.190000,1.00959795,0.99017978,1.25312691e-02
39.200000,1.00961187,0.99018739,1.25278786e-02
39.210000,1.00962547,0.99019494,1.25241813e-02
39.220000,1.00963877,0.99020246,1.25202017e-02
39.230000,1.00965187,0.99021000,1.25160115e-02
39.240000,1.00966485,0.99021758,1.25117164e-02
39.250000,1.00967783,0.99022523,1.25074368e-02
39.260000,1.00969094,0.99023298,1.25032857e-02
39.270000,1.00970425,0.99024081,1.24993476e-02
39.280000,1.00971781,0.99024870,1.24956636e-02
39.290000,1.00973161,0.99025662,1.24922247e-02
39.300000,1.00974559,0.99026454,1.24889758e-02
39.310000,1.00975966,0.99027244,1.24858294e-02
39.320000,1.00977373,0.99028029,1.24826861e-02
39.330000,1.00978771,0.99028812,1.24794585e-02
39.340000,1.00980154,0.99029594,1.24760935e-02
39.350000,1.00981523,0.99030382,1.24725888e-02
39.360000,1.00982882,0.99031179,1.24689998e-02
39.370000,1.00984243,0.99031991,1.24654358e-02
39.380000,1.00985621,0.99032821,1.24620462e-02
39.390000,1.00987032,0.99033669,1.24589977e-02
39.400000,1.00988492,0.99034533,1.24564489e-02
39.410000,1.00990014,0.99035407,1.24545236e-02
39.420000,1.00991605,0.99036285,1.24532905e-02
39.430000,1.00993263,0.99037157,1.24527496e-02
39.440000,1.00994984,0.99038016,1.24528297e-02
39.450000,1.00996752,0.99038857,1.24533959e-02
39.460000,1.00998549,0.99039678,1.24542654e-02
39.470000,1.01000355,0.99040478,1.24552299e-02
39.480000,1.01002150,0.99041264,1.24560805e-02
39.490000,1.01003913,0.99042043,1.24566312e-02
39.500000,1.01005631,0.99042823,1.24567384e-02
39.510000,1.01007296,0.99043613,1.24563142e-02
39.520000,1.01008903,0.99044421,1.24553311e-02
39.530000,1.01010458,0.99045251,1.24538201e-02
39.540000,1.01011966,0.99046106,1.24518611e-02
39.550000,1.01013441,0.99046982,1.24495692e-02
39.560000,1.01014895,0.99047876,1.24470777e-02
39.570000,1.01016341,0.99048780,1.24445214e-02
39.580000,1.01017793,0.99049688,1.24420215e-02
39.590000,1.01019259,0.99050593,1.24396751e-02
39.600000,1.01020747,0.99051489,1.24375496e-02
39.610000,1.01022259,0.99052372,1.24356819e-02
39.620000,1.01023798,0.99053240,1.24340845e-02
39.630000,1.01025362,0.99054093,1.24327536e-02
39.640000,1.01026952,0.99054932,1.24316803e-02
39.650000,1.01028566,0.99055759,1.24308618e-02
39.660000,1.01030207,0.99056576,1.24303093e-02
39.670000,1.01031876,0.99057387,1.24300525e-02
39.680000,1.01033578,0.99058194,1.24301382e-02
39.690000,1.01035320,0.99059002,1.24306234e-02
39.700000,1.01037106,0.99059815,1.24315636e-02
39.710000,1.01038941,0.99060638,1.24329990e-02
39.720000,1.01040826,0.99061473,1.24349391e-02
39.730000,1.01042758,0.99062325,1.24373516e-02
39.740000,1.01044728,0.99063194,1.24401558e-02
39.750000,1.01046723,0.99064080,1.24432235e-02
39.760000,1.01048727,0.99064980,1.24463873e-02
39.770000,1.01050721,0.99065890,1.24494563e-02
39.780000,1.01052686,0.99066805,1.24522359e-02
39.790000,1.01054602,0.99067717,1.24545495e-02
39.800000,1.01056458,0.99068622,1.24562577e-02
39.810000,1.01058244,0.99069515,1.24572727e-02
39.820000,1.01059956,0.99070396,1.24575648e-02
39.830000,1.01061599,0.99071266,1.24571617e-02
39.840000,1.01063178,0.99072128,1.24561401e-02
39.850000,1.01064707,0.99072989,1.24546128e-02
39.860000,1.01066197,0.99073855,1.24527138e-02
39.870000,1.01067664,0.99074731,1.24505844e-02
39.880000,1.01069120,0.99075621,1.24483629e-02
39.890000,1.01070580,0.99076528,1.24461781e-02
39.900000,1.01072054,0.99077450,1.24441466e-02
39.910000,1.01073553,0.99078385,1.24423729e-02
39.920000,1.01075087,0.99079329,1.24409491e-02
39.930000,1.01076662,0.99080279,1.24399530e-02
39.940000,1.01078285,0.99081230,1.24394425e-02
39.950000,1.01079959,0.99082181,1.24394488e-02
39.960000,1.01081684,0.99083132,1.24399668e-02
39.970000,1.01083454,0.99084084,1.24409486e-02
39.980000,1.01085261,0.99085039,1.24423015e-02
39.990000,1.01087090,0.99085999,1.24438926e-02
40.000000,1.01088927,0.99086964,1.24455625e-02
40.010000,1.01090754,0.99087935,1.24471449e-02
40.020000,1.01092557,0.99088907,1.24484901e-02
40.030000,1.01094324,0.99089878,1.24494871e-02
40.040000,1.01096050,0.99090842,1.24500796e-02
40.050000,1.01097735,0.99091794,1.24502715e-02
40.060000,1.01099385,0.99092731,1.24501195e-02
40.070000,1.01101009,0.99093653,1.24497144e-02
40.080000,1.01102617,0.99094561,1.24491541e-02
40.090000,1.01104216,0.99095461,1.24485149e-02
40.100000,1.01105810,0.99096358,1.24478279e-02
40.110000,1.01107395,0.99097261,1.24470659e-02
40.120000,1.01108964,0.99098176,1.24461465e-02
40.130000,1.01110504,0.99099107,1.24449505e-02
40.140000,1.01112003,0.99100057,1.24433522e-02
40.150000,1.01113452,0.99101021,1.24412560e-02
40.160000,1.01114848,0.99101995,1.24386311e-02
40.170000,1.01116195,0.99102970,1.24355345e-02
40.180000,1.01117509,0.99103937,1.24321179e-02
40.190000,1.01118815,0.99104888,1.24286151e-02
40.200000,1.01120139,0.99105819,1.24253117e-02
40.210000,1.01121512,0.99106729,1.24225028e-02
40.220000,1.01122960,0.99107622,1.24204470e-02
40.230000,1.01124500,0.99108508,1.24193269e-02
40.240000,1.01126141,0.99109396,1.24192234e-02
40.250000,1.01127881,0.99110297,1.24201092e-02
40.260000,1.01129706,0.99111221,1.24218624e-02
40.270000,1.01131599,0.99112172,1.24242959e-02
40.280000,1.01133538,0.99113150,1.24271961e-02
40.290000,1.01135502,0.99114149,1.24303615e-02
40.300000,1.01137477,0.99115157,1.24336336e-02
40.310000,1.01139451,0.99116162,1.24369129e-02
40.320000,1.01141421,0.99117150,1.24401577e-02
40.330000,1.01143388,0.99118110,1.24433688e-02
40.340000,1.01145351,0.99119035,1.24465640e-02
40.350000,1.01147313,0.99119924,1.24497508e-02
40.360000,1.01149272,0.99120782,1.24529048e-02
40.370000,1.01151219,0.99121621,1.24559604e-02
40.380000,1.01153146,0.99122454,1.24588159e-02
40.390000,1.01155040,0.99123294,1.24613523e-02
40.400000,1.01156891,0.99124154,1.24634611e-02
40.410000,1.01158691,0.99125043,1.24650732e-02
40.420000,1.01160440,0.99125964,1.24661825e-02
40.430000,1.01162145,0.99126916,1.24668560e-02
40.440000,1.01163819,0.99127896,1.24672293e-02
40.450000,1.01165480,0.99128896,1.24674859e-02
40.460000,1.01167150,0.99129909,1.24678255e-02
40.470000,1.01168844,0.99130930,1.24684277e-02
40.480000,1.01170577,0.99131952,1.24694201e-02
40.490000,1.01172354,0.99132976,1.24708556e-02
40.500000,1.01174171,0.99134000,1.24727055e-02
40.510000,1.01176019,0.99135026,1.24748680e-02
40.520000,1.01177882,0.99136054,1.24771897e-02
40.530000,1.01179742,0.99137085,1.24794952e-02
40.540000,1.01181584,0.99138117,1.24816176e-02
40.550000,1.01183393,0.99139148,1.24834234e-02
40.560000,1.01185161,0.99140173,1.24848281e-02
40.570000,1.01186885,0.99141191,1.24857998e-02
40.580000,1.01188567,0.99142198,1.24863545e-02
40.590000,1.01190211,0.99143193,1.24865440e-02
40.600000,1.01191826,0.99144177,1.24864441e-02
40.610000,1.01193420,0.99145151,1.24861448e-02
40.620000,1.01195004,0.99146118,1.24857470e-02
40.630000,1.01196588,0.99147081,1.24853636e-02
40.640000,1.01198186,0.99148041,1.24851237e-02
40.650000,1.01199812,0.99148999,1.24851746e-02
40.660000,1.01201483,0.99149954,1.24856781e-02
40.670000,1.01203214,0.99150904,1.24867968e-02
40.680000,1.01205020,0.99151848,1.24886716e-02
40.690000,1.01206910,0.99152782,1.24913926e-02
40.700000,1.01208885,0.99153707,1.24949684e-02
40.710000,1.01210935,0.99154621,1.24993038e-02
40.720000,1.01213040,0.99155527,1.25041904e-02
40.730000,1.01215168,0.99156426,1.25093171e-02
40.740000,1.01217281,0.99157322,1.25143020e-02
40.750000,1.01219338,0.99158217,1.25187407e-02
40.760000,1.01221303,0.99159115,1.25222662e-02
40.770000,1.01223150,0.99160018,1.25246072e-02
40.780000,1.01224864,0.99160930,1.25256358e-02
40.790000,1.01226450,0.99161852,1.25253936e-02
40.800000,1.01227930,0.99162787,1.25240898e-02
40.810000,1.01229337,0.99163739,1.25220727e-02
40.820000,1.01230716,0.99164708,1.25197764e-02
40.830000,1.01232111,0.99165697,1.25176541e-02
40.840000,1.01233564,0.99166705,1.25161095e-02
40.850000,1.01235103,0.99167730,1.25154377e-02
40.860000,1.01236743,0.99168767,1.25157874e-02
40.870000,1.01238484,0.99169812,1.25171478e-02
40.880000,1.01240310,0.99170857,1.25193639e-02
40.890000,1.01242194,0.99171895,1.25221734e-02
40.900000,1.01244105,0.99172920,1.25252589e-02
40.910000,1.01246011,0.99173928,1.25283032e-02
40.920000,1.01247886,0.99174917,1.25310397e-02
40.930000,1.01249711,0.99175889,1.25332877e-02
40.940000,1.01251478,0.99176848,1.25349695e-02
40.950000,1.01253191,0.99177797,1.25361070e-02
40.960000,1.01254858,0.99178741,1.25368024e-02
40.970000,1.01256496,0.99179683,1.25372073e-02
40.980000,1.01258121,0.99180624,1.25374885e-02
40.990000,1.01259747,0.99181564,1.25377958e-02
41.000000,1.01261387,0.99182500,1.25382384e-02
41.010000,1.01263044,0.99183431,1.25388728e-02
41.020000,1.01264721,0.99184354,1.25397017e-02
41.030000,1.01266412,0.99185271,1.25406843e-02
41.040000,1.01268111,0.99186184,1.25417529e-02
41.050000,1.01269810,0.99187098,1.25428331e-02
41.060000,1.01271504,0.99188022,1.25438634e-02
41.070000,1.01273188,0.99188961,1.25448114e-02
41.080000,1.01274865,0.99189921,1.25456828e-02
41.090000,1.01276537,0.99190904,1.25465239e-02
41.100000,1.01278214,0.99191909,1.25474165e-02
41.110000,1.01279906,0.99192930,1.25484658e-02
41.120000,1.01281624,0.99193960,1.25497836e-02
41.130000,1.01283378,0.99194989,1.25514683e-02
41.140000,1.01285174,0.99196009,1.25535853e-02
41.150000,1.01287015,0.99197016,1.25561501e-02
41.160000,1.01288895,0.99198007,1.25591167e-02
41.170000,1.01290803,0.99198987,1.25623741e-02
41.180000,1.01292722,0.99199961,1.25657523e-02
41.190000,1.01294632,0.99200938,1.25690382e-02
41.200000,1.01296508,0.99201928,1.25719999e-02
41.210000,1.01298330,0.99202937,1.25744161e-02
41.220000,1.01300078,0.99203969,1.25761082e-02
41.230000,1.01301742,0.99205021,1.25769685e-02
41.240000,1.01303320,0.99206090,1.25769805e-02
41.250000,1.01304821,0.99207166,1.25762275e-02
41.260000,1.01306263,0.99208239,1.25748877e-02
41.270000,1.01307671,0.99209299,1.25732140e-02
41.280000,1.01309074,0.99210339,1.25715032e-02
41.290000,1.01310503,0.99211355,1.25700574e-02
41.300000,1.01311985,0.99212348,1.25691440e-02
41.310000,1.01313539,0.99213319,1.25689602e-02
41.320000,1.01315175,0.99214277,1.25696076e-02
41.330000,1.01316893,0.99215228,1.25710807e-02
41.340000,1.01318682,0.99216178,1.25732709e-02
41.350000,1.01320522,0.99217134,1.25759842e-02
41.360000,1.01322390,0.99218098,1.25789717e-02
41.370000,1.01324257,0.99219070,1.25819644e-02
41.380000,1.01326098,0.99220048,1.25847108e-02
41.390000,1.01327894,0.99221030,1.25870088e-02
41.400000,1.01329632,0.99222011,1.25887288e-02
41.410000,1.01331306,0.99222986,1.25898252e-02
41.420000,1.01332921,0.99223953,1.25903355e-02
41.430000,1.01334488,0.99224910,1.25903669e-02
41.440000,1.01336021,0.99225856,1.25900743e-02
41.450000,1.01337539,0.99226792,1.25896331e-02
41.460000,1.01339058,0.99227720,1.25892102e-02
41.470000,1.01340591,0.99228642,1.25889388e-02
41.480000,1.01342147,0.99229562,1.25888994e-02
41.490000,1.01343727,0.99230482,1.25891114e-02
41.500000,1.01345327,0.99231405,1.25895344e-02
41.510000,1.01346939,0.99232333,1.25900808e-02
41.520000,1.01348552,0.99233266,1.25906362e-02
41.530000,1.01350152,0.99234207,1.25910854e-02
41.540000,1.01351733,0.99235154,1.25913376e-02
41.550000,1.01353289,0.99236106,1.25913489e-02
41.560000,1.01354821,0.99237061,1.25911342e-02
41.570000,1.01356337,0.99238017,1.25907690e-02
41.580000,1.01357851,0.99238972,1.25903783e-02
41.590000,1.01359376,0.99239922,1.25901149e-02
41.600000,1.01360928,0.99240866,1.25901313e-02
41.610000,1.01362520,0.99241802,1.25905498e-02
41.620000,1.01364159,0.99242730,1.25914378e-02
41.630000,1.01365843,0.99243651,1.25927936e-02
41.640000,1.01367566,0.99244565,1.25945447e-02
41.650000,1.01369315,0.99245475,1.25965609e-02
41.660000,1.01371073,0.99246383,1.25986778e-02
41.670000,1.01372823,0.99247292,1.26007270e-02
41.680000,1.01374552,0.99248205,1.26025646e-02
