freq,omega,power,mass_GeV
32.51718750,204.31151473,3.90416227e-20,216781.2500
32.51796875,204.31642347,3.58221325e-20,216786.4583
32.51875000,204.32133221,6.61469573e-20,216791.6667
32.51953125,204.32624095,1.12236323e-19,216796.8750
32.52031250,204.33114968,1.47084958e-19,216802.0833
32.52109375,204.33605842,1.50280146e-19,216807.2917
32.52187500,204.34096716,1.19952530e-19,216812.5000
32.52265625,204.34587590,7.38654061e-20,216817.7083
32.52343750,204.35078464,3.90046909e-20,216822.9167
32.52421875,204.35569338,3.57724051e-20,216828.1250
32.52500000,204.36060212,6.60416184e-20,216833.3333
32.52578125,204.36551085,1.12064958e-19,216838.5417
32.52656250,204.37041959,1.46875726e-19,216843.7500
32.52734375,204.37532833,1.50082083e-19,216848.9583
32.52812500,204.38023707,1.19808210e-19,216854.1667
32.52890625,204.38514581,7.37849014e-20,216859.3750
32.52968750,204.39005455,3.89605699e-20,216864.5833
32.53046875,204.39496329,3.57167895e-20,216869.7917
32.53125000,204.39987202,6.59334539e-20,216875.0000
32.53203125,204.40478076,1.11895222e-19,216880.2083
32.53281250,204.40968950,1.46671996e-19,216885.4167
32.53359375,204.41459824,1.49892691e-19,216890.6250
32.53437500,204.41950698,1.19672593e-19,216895.8333
32.53515625,204.42441572,7.37112210e-20,216901.0417
32.53593750,204.42932446,3.89198108e-20,216906.2500
32.53671875,204.43423319,3.56589136e-20,216911.4583
32.53750000,204.43914193,6.58171718e-20,216916.6667
32.53828125,204.44405067,1.11712253e-19,216921.8750
32.53906250,204.44895941,1.46451588e-19,216927.0833
32.53984375,204.45386815,1.49685447e-19,216932.2917
32.54062500,204.45877689,1.19521261e-19,216937.5000
32.54140625,204.46368562,7.36261238e-20,216942.7083
32.54218750,204.46859436,3.88735233e-20,216947.9167
32.54296875,204.47350310,3.56029757e-20,216953.1250
32.54375000,204.47841184,6.57104571e-20,216958.3333
32.54453125,204.48332058,1.11544717e-19,216963.5417
32.54531250,204.48822932,1.46250229e-19,216968.7500
32.54609375,204.49313806,1.49497852e-19,216973.9583
32.54687500,204.49804679,1.19386742e-19,216979.1667
32.54765625,204.50295553,7.35529384e-20,216984.3750
32.54843750,204.50786427,3.88328107e-20,216989.5833
32.54921875,204.51277301,3.55459545e-20,216994.7917
32.55000000,204.51768175,6.55969252e-20,217000.0000
32.55078125,204.52259049,1.11366854e-19,217005.2083
32.55156250,204.52749923,1.46037278e-19,217010.4167
32.55234375,204.53240796,1.49300020e-19,217015.6250
32.55312500,204.53731670,1.19245518e-19,217020.8333
32.55390625,204.54222544,7.34768871e-20,217026.0417
32.55468750,204.54713418,3.87933541e-20,217031.2500
32.55546875,204.55204292,3.54928473e-20,217036.4583
32.55625000,204.55695166,6.54882547e-20,217041.6667
32.55703125,204.56186040,1.11192596e-19,217046.8750
32.55781250,204.56676913,1.45825763e-19,217052.0833
32.55859375,204.57167787,1.49099875e-19,217057.2917
32.55937500,204.57658661,1.19098879e-19,217062.5000
32.56015625,204.58149535,7.33937635e-20,217067.7083
32.56093750,204.58640409,3.87465463e-20,217072.9167
32.56171875,204.59131283,3.54347769e-20,217078.1250
32.56250000,204.59622157,6.53781711e-20,217083.3333
32.56328125,204.60113030,1.11021509e-19,217088.5417
32.56406250,204.60603904,1.45621509e-19,217093.7500
32.56484375,204.61094778,1.48910451e-19,217098.9583
32.56562500,204.61585652,1.18963929e-19,217104.1667
32.56640625,204.62076526,7.33212814e-20,217109.3750
32.56718750,204.62567400,3.87073874e-20,217114.5833
32.56796875,204.63058273,3.53790935e-20,217119.7917
32.56875000,204.63549147,6.52651005e-20,217125.0000
32.56953125,204.64040021,1.10842342e-19,217130.2083
32.57031250,204.64530895,1.45404978e-19,217135.4167
32.57109375,204.65021769,1.48706876e-19,217140.6250
32.57187500,204.65512643,1.18816122e-19,217145.8333
32.57265625,204.66003517,7.32398274e-20,217151.0417
32.57343750,204.66494390,3.86651673e-20,217156.2500
32.57421875,204.66985264,3.53278157e-20,217161.4583
32.57500000,204.67476138,6.51632970e-20,217166.6667
32.57578125,204.67967012,1.10679760e-19,217171.8750
32.57656250,204.68457886,1.45207933e-19,217177.0833
32.57734375,204.68948760,1.48522088e-19,217182.2917
32.57812500,204.69439634,1.18682529e-19,217187.5000
32.57890625,204.69930507,7.31649930e-20,217192.7083
32.57968750,204.70421381,3.86208677e-20,217197.9167
32.58046875,204.70912255,3.52657383e-20,217203.1250
32.58125000,204.71403129,6.50439994e-20,217208.3333
32.58203125,204.71894003,1.10495791e-19,217213.5417
32.58281250,204.72384877,1.44989320e-19,217218.7500
32.58359375,204.72875751,1.48319136e-19,217223.9583
32.58437500,204.73366624,1.18537353e-19,217229.1667
32.58515625,204.73857498,7.30870316e-20,217234.3750
32.58593750,204.74348372,3.85814696e-20,217239.5833
32.58671875,204.74839246,3.52152949e-20,217244.7917
32.58750000,204.75330120,6.49400629e-20,217250.0000
32.58828125,204.75820994,1.10328039e-19,217255.2083
32.58906250,204.76311867,1.44784348e-19,217260.4167
32.58984375,204.76802741,1.48124764e-19,217265.6250
32.59062500,204.77293615,1.18394575e-19,217270.8333
32.59140625,204.77784489,7.30060254e-20,217276.0417
32.59218750,204.78275363,3.85354897e-20,217281.2500
32.59296875,204.78766237,3.51571026e-20,217286.4583
32.59375000,204.79257111,6.48301531e-20,217291.6667
32.59453125,204.79747984,1.10157831e-19,217296.8750
32.59531250,204.80238858,1.44581623e-19,217302.0833
32.59609375,204.80729732,1.47937746e-19,217307.2917
32.59687500,204.81220606,1.18262251e-19,217312.5000
32.59765625,204.81711480,7.29362425e-20,217317.7083
32.59843750,204.82202354,3.84991289e-20,217322.9167
32.59921875,204.82693228,3.51048022e-20,217328.1250
32.60000000,204.83184101,6.47204550e-20,217333.3333
32.60078125,204.83674975,1.09981828e-19,217338.5417
32.60156250,204.84165849,1.44367924e-19,217343.7500
32.60234375,204.84656723,1.47735167e-19,217348.9583
32.60312500,204.85147597,1.18113373e-19,217354.1667
32.60390625,204.85638471,7.28509231e-20,217359.3750
32.60468750,204.86129345,3.84504526e-20,217364.5833
32.60546875,204.86620218,3.50449425e-20,217369.7917
32.60625000,204.87111092,6.46094131e-20,217375.0000
32.60703125,204.87601966,1.09810696e-19,217380.2083
32.60781250,204.88092840,1.44163631e-19,217385.4167
32.60859375,204.88583714,1.47546614e-19,217390.6250
32.60937500,204.89074588,1.17979693e-19,217395.8333
32.61015625,204.89565461,7.27806457e-20,217401.0417
32.61093750,204.90056335,3.84150852e-20,217406.2500
32.61171875,204.90547209,3.49950465e-20,217411.4583
32.61250000,204.91038083,6.45035097e-20,217416.6667
32.61328125,204.91528957,1.09639243e-19,217421.8750
32.61406250,204.92019831,1.43954968e-19,217427.0833
32.61484375,204.92510705,1.47349202e-19,217432.2917
32.61562500,204.93001578,1.17835371e-19,217437.5000
32.61640625,204.93492452,7.26993858e-20,217442.7083
32.61718750,204.93983326,3.83701084e-20,217447.9167
32.61796875,204.94474200,3.49389409e-20,217453.1250
32.61875000,204.94965074,6.43958837e-20,217458.3333
32.61953125,204.95455948,1.09470694e-19,217463.5417
32.62031250,204.95946822,1.43752619e-19,217468.7500
32.62109375,204.96437695,1.47160315e-19,217473.9583
32.62187500,204.96928569,1.17699811e-19,217479.1667
32.62265625,204.97419443,7.26258494e-20,217484.3750
32.62343750,204.97910317,3.83307059e-20,217489.5833
32.62421875,204.98401191,3.48851490e-20,217494.7917
32.62500000,204.98892065,6.42876077e-20,217500.0000
32.62578125,204.99382939,1.09298928e-19,217505.2083
32.62656250,204.99873812,1.43545172e-19,217510.4167
32.62734375,205.00364686,1.46965254e-19,217515.6250
32.62812500,205.00855560,1.17557971e-19,217520.8333
32.62890625,205.01346434,7.25461528e-20,217526.0417
32.62968750,205.01837308,3.82856002e-20,217531.2500
32.63046875,205.02328182,3.48268405e-20,217536.4583
32.63125000,205.02819055,6.41758037e-20,217541.6667
32.63203125,205.03309929,1.09124542e-19,217546.8750
32.63281250,205.03800803,1.43336560e-19,217552.0833
32.63359375,205.04291677,1.46770491e-19,217557.2917
32.63437500,205.04782551,1.17417552e-19,217562.5000
32.63515625,205.05273425,7.24695494e-20,217567.7083
32.63593750,205.05764299,3.82452352e-20,217572.9167
32.63671875,205.06255172,3.47742615e-20,217578.1250
32.63750000,205.06746046,6.40699900e-20,217583.3333
32.63828125,205.07236920,1.08956469e-19,217588.5417
32.63906250,205.07727794,1.43132789e-19,217593.7500
32.63984375,205.08218668,1.46579684e-19,217598.9583
32.64062500,205.08709542,1.17279840e-19,217604.1667
32.64140625,205.09200416,7.23939620e-20,217609.3750
32.64218750,205.09691289,3.82044058e-20,217614.5833
32.64296875,205.10182163,3.47201244e-20,217619.7917
32.64375000,205.10673037,6.39619858e-20,217625.0000
32.64453125,205.11163911,1.08785267e-19,217630.2083
32.64531250,205.11654785,1.42925514e-19,217635.4167
32.64609375,205.12145659,1.46384028e-19,217640.6250
32.64687500,205.12636533,1.17136499e-19,217645.8333
32.64765625,205.13127406,7.23128597e-20,217651.0417
32.64843750,205.13618280,3.81588992e-20,217656.2500
32.64921875,205.14109154,3.46637109e-20,217661.4583
32.65000000,205.14600028,6.38555273e-20,217666.6667
32.65078125,205.15090902,1.08620199e-19,217671.8750
32.65156250,205.15581776,1.42729364e-19,217677.0833
32.65234375,205.16072649,1.46203778e-19,217682.2917
32.65312500,205.16563523,1.17010779e-19,217687.5000
32.65390625,205.17054397,7.22482466e-20,217692.7083
32.65468750,205.17545271,3.81255985e-20,217697.9167
32.65546875,205.18036145,3.46120811e-20,217703.1250
32.65625000,205.18527019,6.37443284e-20,217708.3333
32.65703125,205.19017893,1.08440457e-19,217713.5417
32.65781250,205.19508766,1.42510462e-19,217718.7500
32.65859375,205.19999640,1.45995807e-19,217723.9583
32.65937500,205.20490514,1.16857030e-19,217729.1667
32.66015625,205.20981388,7.21606069e-20,217734.3750
32.66093750,205.21472262,3.80785370e-20,217739.5833
32.66171875,205.21963136,3.45580846e-20,217744.7917
32.66250000,205.22454010,6.36422338e-20,217750.0000
32.66328125,205.22944883,1.08279360e-19,217755.2083
32.66406250,205.23435757,1.42315038e-19,217760.4167
32.66484375,205.23926631,1.45812295e-19,217765.6250
32.66562500,205.24417505,1.16723968e-19,217770.8333
32.66640625,205.24908379,7.20866542e-20,217776.0417
32.66718750,205.25399253,3.80367958e-20,217781.2500
32.66796875,205.25890127,3.45018518e-20,217786.4583
32.66875000,205.26381000,6.35326310e-20,217791.6667
32.66953125,205.26871874,1.08108332e-19,217796.8750
32.67031250,205.27362748,1.42110620e-19,217802.0833
32.67109375,205.27853622,1.45622159e-19,217807.2917
32.67187500,205.28344496,1.16588148e-19,217812.5000
32.67265625,205.28835370,7.20136223e-20,217817.7083
32.67343750,205.29326244,3.79983344e-20,217822.9167
32.67421875,205.29817117,3.44495075e-20,217828.1250
32.67500000,205.30307991,6.34254540e-20,217833.3333
32.67578125,205.30798865,1.07936764e-19,217838.5417
32.67656250,205.31289739,1.41901971e-19,217843.7500
32.67734375,205.31780613,1.45424729e-19,217848.9583
32.67812500,205.32271487,1.16443155e-19,217854.1667
32.67890625,205.32762360,7.19315660e-20,217859.3750
32.67968750,205.33253234,3.79535451e-20,217864.5833
32.68046875,205.33744108,3.43956122e-20,217869.7917
32.68125000,205.34234982,6.33230595e-20,217875.0000
32.68203125,205.34725856,1.07776660e-19,217880.2083
32.68281250,205.35216730,1.41710271e-19,217885.4167
32.68359375,205.35707604,1.45247017e-19,217890.6250
32.68437500,205.36198477,1.16317179e-19,217895.8333
32.68515625,205.36689351,7.18642885e-20,217901.0417
32.68593750,205.37180225,3.79161072e-20,217906.2500
32.68671875,205.37671099,3.43393836e-20,217911.4583
32.68750000,205.38161973,6.32082588e-20,217916.6667
32.68828125,205.38652847,1.07595589e-19,217921.8750
32.68906250,205.39143721,1.41491694e-19,217927.0833
32.68984375,205.39634594,1.45041035e-19,217932.2917
32.69062500,205.40125468,1.16166032e-19,217937.5000
32.69140625,205.40616342,7.17783376e-20,217942.7083
32.69218750,205.41107216,3.78687566e-20,217947.9167
32.69296875,205.41598090,3.42829831e-20,217953.1250
32.69375000,205.42088964,6.31020780e-20,217958.3333
32.69453125,205.42579838,1.07429387e-19,217963.5417
32.69531250,205.43070711,1.41292531e-19,217968.7500
32.69609375,205.43561585,1.44855645e-19,217973.9583
32.69687500,205.44052459,1.16034465e-19,217979.1667
32.69765625,205.44543333,7.17104936e-20,217984.3750
32.69843750,205.45034207,3.78373636e-20,217989.5833
32.69921875,205.45525081,3.42400820e-20,217994.7917
32.70000000,205.46015954,6.30064323e-20,218000.0000
32.70078125,205.46506828,1.07269893e-19,218005.2083
32.70156250,205.46997702,1.41094508e-19,218010.4167
32.70234375,205.47488576,1.44665243e-19,218015.6250
32.70312500,205.47979450,1.15892135e-19,218020.8333
32.70390625,205.48470324,7.16255832e-20,218026.0417
32.70468750,205.48961198,3.77854593e-20,218031.2500
32.70546875,205.49452071,3.41762716e-20,218036.4583
32.70625000,205.49942945,6.28928924e-20,218041.6667
32.70703125,205.50433819,1.07099363e-19,218046.8750
32.70781250,205.50924693,1.40894158e-19,218052.0833
32.70859375,205.51415567,1.44482102e-19,218057.2917
32.70937500,205.51906441,1.15763847e-19,218062.5000
32.71015625,205.52397315,7.15597309e-20,218067.7083
32.71093750,205.52888188,3.77525554e-20,218072.9167
32.71171875,205.53379062,3.41278920e-20,218078.1250
32.71250000,205.53869936,6.27885327e-20,218083.3333
32.71328125,205.54360810,1.06930019e-19,218088.5417
32.71406250,205.54851684,1.40688074e-19,218093.7500
32.71484375,205.55342558,1.44287485e-19,218098.9583
32.71562500,205.55833432,1.15621978e-19,218104.1667
32.71640625,205.56324305,7.14803413e-20,218109.3750
32.71718750,205.56815179,3.77091734e-20,218114.5833
32.71796875,205.57306053,3.40725947e-20,218119.7917
32.71875000,205.57796927,6.26809534e-20,218125.0000
32.71953125,205.58287801,1.06760130e-19,218130.2083
32.72031250,205.58778675,1.40481922e-19,218135.4167
32.72109375,205.59269548,1.44092974e-19,218140.6250
32.72187500,205.59760422,1.15479320e-19,218145.8333
32.72265625,205.60251296,7.14001842e-20,218151.0417
32.72343750,205.60742170,3.76659266e-20,218156.2500
32.72421875,205.61233044,3.40203336e-20,218161.4583
32.72500000,205.61723918,6.25801981e-20,218166.6667
32.72578125,205.62214792,1.06601262e-19,218171.8750
32.72656250,205.62705665,1.40291027e-19,218177.0833
32.72734375,205.63196539,1.43914932e-19,218182.2917
32.72812500,205.63687413,1.15352512e-19,218187.5000
32.72890625,205.64178287,7.13323065e-20,218192.7083
32.72968750,205.64669161,3.76294260e-20,218197.9167
32.73046875,205.65160035,3.39679043e-20,218203.1250
32.73125000,205.65650909,6.24727674e-20,218208.3333
32.73203125,205.66141782,1.06430536e-19,218213.5417
32.73281250,205.66632656,1.40084479e-19,218218.7500
32.73359375,205.67123530,1.43720846e-19,218223.9583
32.73437500,205.67614404,1.15210866e-19,218229.1667
32.73515625,205.68105278,7.12524014e-20,218234.3750
32.73593750,205.68596152,3.75844850e-20,218239.5833
32.73671875,205.69087026,3.39107641e-20,218244.7917
32.73750000,205.69577899,6.23633356e-20,218250.0000
32.73828125,205.70068773,1.06259890e-19,218255.2083
32.73906250,205.70559647,1.39879864e-19,218260.4167
32.73984375,205.71050521,1.43529362e-19,218265.6250
32.74062500,205.71541395,1.15073253e-19,218270.8333
32.74140625,205.72032269,7.11777987e-20,218276.0417
32.74218750,205.72523142,3.75458961e-20,218281.2500
32.74296875,205.73014016,3.38606645e-20,218286.4583
32.74375000,205.73504890,6.22610608e-20,218291.6667
32.74453125,205.73995764,1.06095403e-19,218296.8750
32.74531250,205.74486638,1.39679363e-19,218302.0833
32.74609375,205.74977512,1.43340378e-19,218307.2917
32.74687500,205.75468386,1.14935327e-19,218312.5000
32.74765625,205.75959259,7.11017107e-20,218317.7083
32.74843750,205.76450133,3.75058046e-20,218322.9167
32.74921875,205.76941007,3.38102761e-20,218328.1250
32.75000000,205.77431881,6.21606166e-20,218333.3333
32.75078125,205.77922755,1.05935081e-19,218338.5417
32.75156250,205.78413629,1.39484392e-19,218343.7500
32.75234375,205.78904503,1.43156010e-19,218348.9583
32.75312500,205.79395376,1.14800857e-19,218354.1667
32.75390625,205.79886250,7.10254894e-20,218359.3750
32.75468750,205.80377124,3.74615848e-20,218364.5833
32.75546875,205.80867998,3.37523394e-20,218369.7917
32.75625000,205.81358872,6.20507362e-20,218375.0000
32.75703125,205.81849746,1.05765164e-19,218380.2083
32.75781250,205.82340620,1.39282021e-19,218385.4167
32.75859375,205.82831493,1.42968211e-19,218390.6250
32.75937500,205.83322367,1.14666679e-19,218395.8333
32.76015625,205.83813241,7.09532466e-20,218401.0417
32.76093750,205.84304115,3.74240702e-20,218406.2500
32.76171875,205.84794989,3.37011919e-20,218411.4583
32.76250000,205.85285863,6.19457657e-20,218416.6667
32.76328125,205.85776736,1.05596558e-19,218421.8750
32.76406250,205.86267610,1.39076804e-19,218427.0833
32.76484375,205.86758484,1.42773770e-19,218432.2917
32.76562500,205.87249358,1.14524359e-19,218437.5000
32.76640625,205.87740232,7.08737464e-20,218442.7083
32.76718750,205.88231106,3.73822574e-20,218447.9167
32.76796875,205.88721980,3.36513535e-20,218453.1250
32.76875000,205.89212853,6.18478996e-20,218458.3333
32.76953125,205.89703727,1.05440843e-19,218463.5417
32.77031250,205.90194601,1.38887600e-19,218468.7500
32.77109375,205.90685475,1.42595922e-19,218473.9583
32.77187500,205.91176349,1.14395412e-19,218479.1667
32.77265625,205.91667223,7.08021365e-20,218484.3750
32.77343750,205.92158097,3.73406860e-20,218489.5833
32.77421875,205.92648970,3.35936640e-20,218494.7917
32.77500000,205.93139844,6.17361371e-20,218500.0000
32.77578125,205.93630718,1.05267179e-19,218505.2083
32.77656250,205.94121592,1.38680549e-19,218510.4167
